車輛種類,廠牌,總重[噸],車輛型式,引擎型式,總排氣量[L],最大扭力[N-m],最大馬力[kW],模擬車重[噸],能效[km/L]
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.85
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,3.78
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1569,265,17.412200000000002,3.98
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1569,279,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FW1AHB,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FW1AHB,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FW1AHB,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FW1AJC,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FW1AJC,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FW1AJC,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FW1AJC,A09C,8.866,1569,279,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FW1AJC,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FW1AJC,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FW1AJC,A09C,8.866,1765,279,17.412200000000002,4.03
大貨車,HINO(日野),24.147,2DG-FW1AJB,A09C,8.866,1569,265,17.412200000000002,3.81
大貨車,HINO(日野),24.147,2DG-FW1AJB,A09C,8.866,1569,265,17.412200000000002,3.94
大貨車,HINO(日野),24.147,2DG-FW1AJB,A09C,8.866,1569,265,17.412200000000002,3.9
大貨車,HINO(日野),24.147,2DG-FW1AJB,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FW1AJB,A09C,8.866,1765,279,17.412200000000002,3.99
大貨車,HINO(日野),24.147,2DG-FW1AJB,A09C,8.866,1765,279,17.412200000000002,4.03
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1ADGC,A09C,8.866,1569,265,27.0705,2.84
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1ADGC,A09C,8.866,1569,265,27.0705,2.87
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.82
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.85
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.88
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.84
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.87
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AHGC,A09C,8.866,1569,265,27.0705,2.82
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AHGC,A09C,8.866,1569,265,27.0705,2.84
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AHGC,A09C,8.866,1569,265,27.0705,2.87
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1ALGC,A09C,8.866,1569,265,27.0705,2.82
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1ALGC,A09C,8.866,1569,265,27.0705,2.84
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1ALGC,A09C,8.866,1569,265,27.0705,2.87
大貨車,HINO(日野),14.522,2KG-FH1AGE,A09C,8.866,1177,221,10.125,5.62
大貨車,HINO(日野),14.522,2KG-FH1AGE,A09C,8.866,1177,221,10.125,5.5
大貨車,HINO(日野),14.522,2KG-FH1AGE,A09C,8.866,1569,279,10.125,5.54
大貨車,HINO(日野),14.522,2KG-FH1AGE,A09C,8.866,1569,279,10.125,5.67
大貨車,HINO(日野),14.522,2KG-FH1AGC,A09C,8.866,1177,221,10.125,5.45
大貨車,HINO(日野),14.522,2KG-FH1AGC,A09C,8.866,1177,221,10.125,5.62
大貨車,HINO(日野),14.522,2KG-FH1AGC,A09C,8.866,1177,221,10.125,5.5
大貨車,HINO(日野),19.529,2DG-PR1APJF,A09C,8.866,1569,279,13.9195,3.41
大貨車,HINO(日野),24.147,2DG-PR1APJF,A09C,8.866,1569,279,17.412200000000002,2.94
大貨車,HINO(日野),24.147,2NG-FR1AHH,A09C-K1,8.866,1765,279,17.412200000000002,4.37
大貨車,HINO(日野),24.147,2NG-FR1AHS,A09C-K1,8.866,1765,279,17.412200000000002,4.37
大貨車,HINO(日野),24.147,2NG-FW1AHH,A09C-K1,8.866,1765,279,17.412200000000002,4.37
大貨車,HINO(日野),24.147,2NG-FW1AHS,A09C-K1,8.866,1765,279,17.412200000000002,4.37
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1569,265,13.9195,4.59
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1569,265,13.9195,4.59
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1765,279,13.9195,4.44
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1765,279,13.9195,4.44
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1765,279,13.9195,4.52
大貨車,HINO(日野),19.529,2DG-FS1AGE,A09C,8.866,1765,279,13.9195,4.52
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.6
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.88
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.88
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,3.72
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,3.76
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,3.72
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,3.72
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,3.76
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,3.76
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FS1AHC,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FS1AHC,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),19.529,2KG-FS1AGE,A09C,8.866,1569,265,13.9195,4.6
大貨車,HINO(日野),19.529,2KG-FS1AGE,A09C,8.866,1569,265,13.9195,4.67
大貨車,HINO(日野),19.529,2KG-FS1AGE,A09C,8.866,1569,265,13.9195,4.67
大貨車,HINO(日野),19.529,2KG-FS1AGE,A09C,8.866,1765,279,13.9195,4.65
大貨車,HINO(日野),24.147,2KG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FS1AJE,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FS1AHE,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FS1AHC,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FS1AHC,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FS1AHC,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FS1AHC,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FS1AHB,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FS1AHB,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2DG-FQ1AJC,A09C,8.866,1569,279,17.412200000000002,3.56
大貨車,HINO(日野),24.147,2DG-FQ1AJC,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FQ1AJC,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FQ1AJC,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FQ1AJB,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),19.529,2DG-FR1AGE,A09C,8.866,1569,265,13.9195,4.59
大貨車,HINO(日野),19.529,2DG-FR1AGE,A09C,8.866,1569,265,13.9195,4.59
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,279,17.412200000000002,3.56
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.88
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.88
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.93
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,3.72
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,3.72
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,3.76
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,3.76
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FR1AJC,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FR1AJC,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FR1AJC,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FR1AHE,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FR1AHE,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FR1AHC,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FR1AHB,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FR1AHB,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),19.529,2KG-FR1AGE,A09C,8.866,1569,265,13.9195,4.6
大貨車,HINO(日野),19.529,2KG-FR1AGE,A09C,8.866,1569,265,13.9195,4.67
大貨車,HINO(日野),19.529,2KG-FR1AGE,A09C,8.866,1569,265,13.9195,4.67
大貨車,HINO(日野),24.147,2KG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FR1AJE,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FR1AHE,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FR1AHE,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FR1AHE,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FR1AHE,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FR1AHC,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FR1AHC,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FR1AHC,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FR1AHC,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FR1AHB,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FR1AHB,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FR1AHB,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FR1AHB,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2DG-FW1AJC,A09C,8.866,1569,279,17.412200000000002,3.56
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1569,279,17.412200000000002,3.56
大貨車,HINO(日野),24.147,2DG-FW1AHC,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2DG-FW1AHB,A09C,8.866,1765,279,17.412200000000002,4.24
大貨車,HINO(日野),24.147,2KG-FW1AHC,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FW1AHC,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),24.147,2KG-FW1AHB,A09C,8.866,1765,279,17.412200000000002,4.33
大貨車,HINO(日野),24.147,2KG-FW1AHB,A09C,8.866,1765,279,17.412200000000002,4.3
大貨車,HINO(日野),19.529,2DG-FN1AGE,A09C,8.866,1569,265,13.9195,4.59
大貨車,HINO(日野),19.529,2DG-FN1AGE,A09C,8.866,1569,265,13.9195,4.59
大貨車,HINO(日野),19.529,2DG-FN1AGC,A09C,8.866,1569,265,13.9195,4.59
大貨車,HINO(日野),19.529,2DG-FN1AGC,A09C,8.866,1569,265,13.9195,4.59
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FN1AJE,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1569,265,17.412200000000002,3.97
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),24.147,2DG-FN1AJC,A09C,8.866,1569,265,17.412200000000002,4.01
大貨車,HINO(日野),19.529,2KG-FN1AGE,A09C,8.866,1569,265,13.9195,4.6
大貨車,HINO(日野),19.529,2KG-FN1AGE,A09C,8.866,1569,265,13.9195,4.67
大貨車,HINO(日野),19.529,2KG-FN1AGE,A09C,8.866,1569,265,13.9195,4.67
大貨車,HINO(日野),19.529,2KG-FN1AGC,A09C,8.866,1569,265,13.9195,4.6
大貨車,HINO(日野),19.529,2KG-FN1AGC,A09C,8.866,1569,265,13.9195,4.67
大貨車,HINO(日野),19.529,2KG-FN1AGC,A09C,8.866,1569,265,13.9195,4.67
大貨車,HINO(日野),14.522,2KG-FH1AGE,A09C,8.866,1569,265,10.125,5.42
大貨車,HINO(日野),14.522,2KG-FH1AGE,A09C,8.866,1569,265,10.125,5.42
大貨車,HINO(日野),14.522,2KG-FH1AGE,A09C,8.866,1569,265,10.125,5.65
大貨車,HINO(日野),14.522,2KG-FH1AGE,A09C,8.866,1569,265,10.125,5.65
大貨車,HINO(日野),14.522,2DG-FH1AGE,A09C,8.866,1569,279,10.125,5.11
大貨車,HINO(日野),14.522,2DG-FH1AGE,A09C,8.866,1569,265,10.125,5.31
大貨車,HINO(日野),14.522,2DG-FH1AGE,A09C,8.866,1569,265,10.125,5.31
大貨車,HINO(日野),14.522,2KG-FH1AGC,A09C,8.866,1569,265,10.125,5.65
大貨車,HINO(日野),14.522,2PG-FH1AGE,A09C,8.866,1569,265,10.125,5.78
大貨車,HINO(日野),14.522,2PG-FH1AGE,A09C,8.866,1569,265,10.125,5.78
大貨車,HINO(日野),14.522,2PG-FH1AGC,A09C,8.866,1569,265,10.125,5.74
大貨車,HINO(日野),14.522,2PG-FH1AGC,A09C,8.866,1569,265,10.125,5.78
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.94
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.89
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1AHGC,A09C,8.866,1569,265,27.0705,2.94
全聯結車(曳引車),HINO(日野),41.841,2DG-SH1ALGC,A09C,8.866,1569,265,27.0705,2.94
全聯結車(曳引車),HINO(日野),41.841,2KG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.92
全聯結車(曳引車),HINO(日野),41.841,2KG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.89
全聯結車(曳引車),HINO(日野),41.841,2KG-SH1AGGC,A09C,8.866,1569,265,27.0705,2.92
全聯結車(曳引車),HINO(日野),41.841,2KG-SH1AHGC,A09C,8.866,1569,265,27.0705,2.89
全聯結車(曳引車),HINO(日野),41.841,2KG-SH1AHGC,A09C,8.866,1569,265,27.0705,2.92
大貨車,HINO(日野),24.147,2NG-FR1AHH,A09C-K1,8.866,1765,279,17.412200000000002,4.76
大貨車,HINO(日野),24.147,2NG-FR1AHS,A09C-K1,8.866,1765,279,17.412200000000002,4.76
大貨車,HINO(日野),24.147,2NG-FW1AHH,A09C-K1,8.866,1765,279,17.412200000000002,4.76
大貨車,HINO(日野),24.147,2NG-FW1AHS,A09C-K1,8.866,1765,279,17.412200000000002,4.76
大貨車,HINO(日野),19.529,2DG-PR1APJF,A09C,8.866,1569,279,13.9195,3.63
大貨車,HINO(日野),24.147,2DG-PR1APJF,A09C,8.866,1569,279,17.412200000000002,3.14
大貨車,HINO(日野),19.529,2DG-HF5AL,GH11,10.836,1750,265,13.9195,4.11
大貨車,HINO(日野),24.147,2DG-HZ5BL,GH11,10.836,1900,309,17.412200000000002,3.62
大客車,ISUZU(五十鈴),10.381,2DG-RU2AHDJ,A05C,5.123,882,191,9.611,5.76
大客車,ISUZU(五十鈴),10.381,2DG-RU2AHDJ,A05C,5.123,882,191,9.611,5.66
大客車,ISUZU(五十鈴),13.498,2DG-RU2AHDJ,A05C,5.123,882,191,12.343,4.98
大客車,ISUZU(五十鈴),13.498,2DG-RU2AHDJ,A05C,5.123,882,191,12.343,4.88
大客車,ISUZU(五十鈴),15.431,2PG-RU1ASDJ,A09C,8.866,1569,265,14.33375,4.61
大客車,ISUZU(五十鈴),15.431,2PG-RU1ASDJ,A09C,8.866,1569,265,14.33375,4.49
大客車,ISUZU(五十鈴),16.112,2PG-RU1ASDJ,A09C,8.866,1569,265,14.93775,4.47
大客車,ISUZU(五十鈴),16.112,2PG-RU1ASDJ,A09C,8.866,1569,265,14.93775,4.36
大客車,ISUZU(五十鈴),11.146,2KG-LR290J5,4HK1,5.193,706,154,9.03675,5.61
大客車,ISUZU(五十鈴),12.889,2KG-LV290N4,4HK1,5.193,735,177,10.13625,5.45
大客車,ISUZU(五十鈴),12.889,2KG-LV290N4,4HK1,5.193,735,177,10.13625,5.35
大客車,ISUZU(五十鈴),12.889,2KG-LV290Q4,4HK1,5.193,735,177,10.13625,5.45
大客車,ISUZU(五十鈴),12.889,2KG-LV290Q4,4HK1,5.193,735,177,10.13625,5.35
大客車,ISUZU(五十鈴),14.548,2SG-HL2ANBD,A05C-K1,5.123,882,191,11.72375,5.38
大客車,ISUZU(五十鈴),14.548,2SG-HL2ASBD,A05C-K1,5.123,882,191,11.72375,5.38
大客車,ISUZU(五十鈴),14.548,2TG-LV290N4,4HK1,5.193,735,177,11.72375,4.9
大客車,ISUZU(五十鈴),14.548,2TG-LV290Q4,4HK1,5.193,735,177,11.72375,4.9
大客車,ISUZU(五十鈴),14.548,2RG-LV290N4,4HK1,5.193,735,177,11.72375,4.81
大客車,ISUZU(五十鈴),14.548,2RG-LV290Q4,4HK1,5.193,735,177,11.72375,4.81
大客車,ISUZU(五十鈴),9.303,2DG-RR2AJDJ,A05C,5.123,794,162,8.225,5.34
大客車,ISUZU(五十鈴),10.381,2DG-RR2AJDJ,A05C,5.123,794,162,9.611,5.18
大客車,TOYOTA(豐田),5.276,2KG-GDB60,1GD,2.754,420,110,4.638,8.52
大客車,TOYOTA(豐田),5.276,2KG-GDB70,1GD,2.754,420,110,4.638,8.52
大客車,TOYOTA(豐田),5.276,2KG-GDB80,1GD,2.754,420,110,4.638,8.52
大客車,HINO(日野),5.276,2KG-GDB60M,1GD,2.754,420,110,4.638,8.52
大客車,HINO(日野),5.276,2KG-GDB70M,1GD,2.754,420,110,4.638,8.52
大客車,HINO(日野),5.276,2KG-GDB80M,1GD,2.754,420,110,4.638,8.52
大客車,HINO(日野),11.146,2KG-KR290J5,4HK1,5.193,706,154,9.03675,5.61
大客車,HINO(日野),7.331,2DG-HX9JHCE,J05E,5.123,530,132,5.93675,5.91
大客車,HINO(日野),7.331,2DG-HX9JLCE,J05E,5.123,530,132,5.93675,5.91
大客車,HINO(日野),9.377,2DG-HX9JLCE,J05E,5.123,530,132,8.376,4.66
大客車,HINO(日野),9.303,2DG-RR2AJDA,A05C,5.123,794,162,8.225,5.34
大客車,HINO(日野),10.381,2DG-RR2AJDA,A05C,5.123,794,162,9.611,5.18
大客車,HINO(日野),15.431,2PG-RU1ASDA,A09C,8.866,1569,265,14.33375,4.61
大客車,HINO(日野),16.112,2PG-RU1ASDA,A09C,8.866,1569,265,14.93775,4.47
大客車,HINO(日野),15.431,2PG-RU1ASDA,A09C,8.866,1569,265,14.33375,4.49
大客車,HINO(日野),16.112,2PG-RU1ASDA,A09C,8.866,1569,265,14.93775,4.36
大客車,HINO(日野),10.381,2DG-RU2AHDA,A05C,5.123,882,191,9.611,5.66
大客車,HINO(日野),13.498,2DG-RU2AHDA,A05C,5.123,882,191,12.343,4.88
大客車,HINO(日野),10.381,2DG-RU2AHDA,A05C,5.123,882,191,9.611,5.76
大客車,HINO(日野),13.498,2DG-RU2AHDA,A05C,5.123,882,191,12.343,4.98
大客車,HINO(日野),12.889,2KG-KV290N4,4HK1,5.193,735,177,10.13625,5.45
大客車,HINO(日野),12.889,2KG-KV290N4,4HK1,5.193,735,177,10.13625,5.35
大客車,HINO(日野),12.889,2KG-KV290Q4,4HK1,5.193,735,177,10.13625,5.45
大客車,HINO(日野),12.889,2KG-KV290Q4,4HK1,5.193,735,177,10.13625,5.35
大客車,HINO(日野),14.548,2TG-KV290N4,4HK1,5.193,735,177,11.72375,4.9
大客車,HINO(日野),14.548,2TG-KV290Q4,4HK1,5.193,735,177,11.72375,4.9
大客車,HINO(日野),14.548,2RG-KV290N4,4HK1,5.193,735,177,11.72375,4.81
大客車,HINO(日野),14.548,2RG-KV290Q4,4HK1,5.193,735,177,11.72375,4.81
大客車,HINO(日野),14.548,2SG-HL2ANBP,A05C-K1,5.123,882,191,11.72375,5.38
大客車,HINO(日野),14.548,2SG-HL2ASBP,A05C-K1,5.123,882,191,11.72375,5.38
大客車,FUSO(三菱),15.431,2TG-MS06GP,6S10,7.697,1400,280,14.33375,5.15
大客車,FUSO(三菱),15.431,2TG-MS06GP,6S10,7.697,1400,280,14.33375,5.3
大客車,FUSO(三菱),16.112,2TG-MS06GP,6S10,7.697,1400,280,14.93775,4.99
大客車,FUSO(三菱),16.112,2TG-MS06GP,6S10,7.697,1400,280,14.93775,5.14
大客車,FUSO(三菱),14.548,2PG-MP38FK,6M60,7.545,785,199,11.72375,4.38
大客車,FUSO(三菱),14.548,2PG-MP38FK,6M60,7.545,785,199,11.72375,4.52
