廠牌,車型/車款名,車型/車款,引擎,排氣量[L],最大扭力[N-m],最大馬力[kW],排檔型式_日,空重[kg],總重[kg],最大積載量[kg],自動車構造,能效[km/L],軸組型態_日,車輛種類,模擬車重[噸],總重[噸],乘車定員[人]
ISUZU,エルフ,2PG-NKS88AD,4JZ1,2.999,375,110,5MT,2356,4521,2000.0,ﾄﾗｯｸ等,11.0,2D-4D,大貨車,3.411,4.521,
ISUZU,エルフ,2PG-NKS88AN,4JZ1,2.999,375,110,5MT,2356,4521,2000.0,ﾄﾗｯｸ等,11.0,2D-4D,大貨車,3.411,4.521,
ISUZU,エルフ,2PG-NKS88AN,4JZ1,2.999,375,110,5MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.4,2D-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NKS88AN,4JZ1,2.999,375,110,5MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.2,2D-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NMS88AN,4JZ1,2.999,375,110,5MT,2356,4521,2000.0,ﾄﾗｯｸ等,11.0,2D-4D,大貨車,3.411,4.521,
ISUZU,エルフ,2PG-NMS88AN,4JZ1,2.999,375,110,5MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.4,2D-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NMS88AN,4JZ1,2.999,375,110,5MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.2,2D-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NMS88AR,4JZ1,2.999,375,110,5MT,2356,4521,2000.0,ﾄﾗｯｸ等,11.0,2D-4D,大貨車,3.411,4.521,
ISUZU,エルフ,2PG-NPS88AN,4JZ1,2.999,375,110,5MT,2356,4521,2000.0,ﾄﾗｯｸ等,11.0,2D-4D,大貨車,3.411,4.521,
ISUZU,エルフ,2PG-NPS88AN,4JZ1,2.999,375,110,5MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.4,2D-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NPS88AN,4JZ1,2.999,375,110,5MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.2,2D-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NPS88AR,4JZ1,2.999,375,110,5MT,2356,4521,2000.0,ﾄﾗｯｸ等,11.0,2D-4D,大貨車,3.411,4.521,
ISUZU,エルフ,2PG-NPS88AR,4JZ1,2.999,375,110,5MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.4,2D-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NPS88AR,4JZ1,2.999,375,110,5MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.2,2D-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2TG-NKR88M,4JZ1,2.999,375,110,9AT,2652,5812,2995.0,ﾄﾗｯｸ等,11.0,2-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NPR88AC,4JZ1,2.999,430,129,6MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.4,2-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NPR88AC,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88AC,4JZ1,2.999,430,129,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88AM,4JZ1,2.999,430,129,6MT,2652,5812,2995.0,ﾄﾗｯｸ等,10.4,2-4D,大貨車,4.2045,5.812,
ISUZU,エルフ,2PG-NPR88AM,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88AM,4JZ1,2.999,430,129,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NPR88M,4JZ1,2.999,375,110,9AT,2979,6893,3749.0,ﾄﾗｯｸ等,9.2,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NPR88M,4JZ1,2.999,430,129,9AT,2979,6893,3749.0,ﾄﾗｯｸ等,9.2,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NPR88M,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,9.0,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NPR88M,4JZ1,2.999,430,129,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,9.0,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NPR88M,4JZ1,2.999,375,110,9AT,2979,6893,3749.0,ﾄﾗｯｸ等,9.0,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NPR88M,4JZ1,2.999,430,129,9AT,2979,6893,3749.0,ﾄﾗｯｸ等,9.0,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NPR88N,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,9.1,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NPR88N,4JZ1,2.999,430,129,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,9.1,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NPR88N,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,9.0,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NKR88N,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NKR88N,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NKR88R,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NKR88R,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NMR88N,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NMR88N,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NMR88R,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NMR88R,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88AN,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88AN,4JZ1,2.999,430,129,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88AN,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88AR,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88AR,4JZ1,2.999,430,129,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88AR,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88N,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88N,4JZ1,2.999,430,129,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.9,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88N,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NKR88C,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NKR88M,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NMR88C,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NMR88M,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88M,4JZ1,2.999,375,110,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2PG-NPR88M,4JZ1,2.999,430,129,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,エルフ,2RG-NKR88YM,4JZ1,2.999,375,110,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,8.2,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NKR88YM,4JZ1,2.999,375,110,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NKR88YM,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YAM,4JZ1,2.999,375,110,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,8.2,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YAM,4JZ1,2.999,430,129,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YAM,4JZ1,2.999,430,129,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YAM,4JZ1,2.999,375,110,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YAM,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YAM,4JZ1,2.999,430,129,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YM,4JZ1,2.999,375,110,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,8.2,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YM,4JZ1,2.999,430,129,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YM,4JZ1,2.999,430,129,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YM,4JZ1,2.999,375,110,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YM,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YM,4JZ1,2.999,430,129,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YN,4JZ1,2.999,430,129,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.2,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YN,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NPR88YN,4JZ1,2.999,430,129,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2RG-NKR88YN,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2PG-NKR88YM,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.9,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2PG-NKR88YN,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.9,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2PG-NPR88YAM,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.9,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2PG-NPR88YAM,4JZ1,2.999,430,129,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,7.9,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2PG-NPR88YM,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.9,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2PG-NPR88YM,4JZ1,2.999,430,129,9AT,3543,7928,4275.0,ﾄﾗｯｸ等,7.9,2-4D,大貨車,5.7355,7.928,
ISUZU,エルフ,2PG-NPR88YN,4JZ1,2.999,375,110,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.9,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90S1,4HK1,5.193,515,140,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,フォワード,2PG-FRR90S1,4HK1,5.193,515,140,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.7,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90S3,4HK1,5.193,515,140,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.8,2-4D,大貨車,4.9085,6.893,
ISUZU,フォワード,2PG-FRR90S3,4HK1,5.193,515,140,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.7,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2KG-FRR90S1,4HK1,5.193,515,140,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.5,2-4D,大貨車,4.9085,6.893,
ISUZU,フォワード,2KG-FRR90S3,4HK1,5.193,515,140,6MT,2979,6893,3749.0,ﾄﾗｯｸ等,8.5,2-4D,大貨車,4.9085,6.893,
ISUZU,フォワード,2RG-FRR90S2,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90S2,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90S4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90S4,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90T2,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90T2,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90T4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90T4,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90U2,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90U2,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90U4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90U4,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90V4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90V4,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRS90J4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2D-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRS90S2,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2D-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRS90S4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.1,2D-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90S1,4HK1,5.193,515,140,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FRR90S3,4HK1,5.193,515,140,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,8.0,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90S2,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90S2,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.7,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90S4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90S4,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.7,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90T2,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90T2,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.7,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90T4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90T4,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.7,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90U2,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90U2,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.7,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90U4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90U4,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.7,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90V4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRR90V4,4HK1,5.193,765,177,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.7,2-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRS90J4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2D-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRS90S2,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2D-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2PG-FRS90S4,4HK1,5.193,706,154,6MT,3543,7928,4275.0,ﾄﾗｯｸ等,7.8,2D-4D,大貨車,5.7355,7.928,
ISUZU,フォワード,2RG-FSR90S2,4HK1,5.193,706,154,6MT,3659,9558,5789.0,ﾄﾗｯｸ等,7.4,2-4D,大貨車,6.6085,9.558,
ISUZU,フォワード,2RG-FSR90S2,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90S2,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90S2,4HK1,5.193,706,154,6MT,3659,9558,5789.0,ﾄﾗｯｸ等,7.1,2-4D,大貨車,6.6085,9.558,
ISUZU,フォワード,2PG-FSR90S2,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90S2,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90S4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90S4,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90T2,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90T2,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90T4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90T4,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90U2,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90U2,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90U4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90U4,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90V4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSR90V4,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSS90J4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2D-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSS90S2,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2D-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2RG-FSS90S4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.7,2D-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90S4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90S4,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90T2,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90T2,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90T4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90T4,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90U2,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90U2,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90U4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90U4,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90V4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSR90V4,4HK1,5.193,765,177,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSS90J4,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2D-4D,大貨車,7.8445,11.641,
ISUZU,フォワード,2PG-FSS90S2,4HK1,5.193,706,154,6MT,4048,11641,7483.0,ﾄﾗｯｸ等,6.5,2D-4D,大貨車,7.8445,11.641,
